age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
24,technician,married,tertiary,no,1280,yes,no,telephone,25,may,680,5,383,5,failure,0.861131798304358,91.35552191246079,-34.08084922332375,4.251678895680973,5036.595548247299,yes
22,admin.,married,professional.course,yes,1020,no,no,cellular,3,jan,881,5,-1,6,success,-2.9521940110293823,97.49129789818824,-10.89618346658623,1.0239830021778198,4846.114824551156,yes
26,unemployed,married,high.school,no,4152,no,no,unknown,1,jan,793,5,383,1,unknown,0.31934782595530553,96.42904279889812,-19.31768234460526,2.4476474494221296,5402.777990084756,yes
25,blue-collar,divorced,secondary,yes,3014,yes,no,cellular,26,jun,695,6,383,9,failure,1.9719644542610517,96.36025860394969,-1.2638457924903577,2.2194331342893823,4646.373031351918,no
50,self-employed,married,secondary,no,1446,no,yes,cellular,15,may,677,7,383,0,failure,-0.20802437052554135,94.85398823031746,-20.651185403479168,3.600221007828894,5287.5631326261755,yes
37,technician,single,tertiary,yes,302,yes,no,cellular,11,oct,800,7,-1,4,other,1.3958147468361588,93.81925692225077,-37.10178876660768,1.2833205904952054,4773.4841062027235,yes
48,technician,single,primary,yes,273,no,no,cellular,13,jan,331,2,-1,8,unknown,2.2469012486999373,99.42023411366307,-14.13413796492567,0.948428236382606,5096.041235927533,yes
29,entrepreneur,married,university.degree,yes,967,no,no,unknown,26,jun,199,1,-1,2,failure,-1.2700624224191084,93.53163632493852,-21.02766457556099,1.1181645782533502,4775.361739444332,no
38,blue-collar,married,tertiary,no,1790,no,no,telephone,25,feb,840,3,-1,3,other,-2.9891353521670894,98.02087879260951,-10.938538599805916,2.0514362947500917,4614.153010850296,yes
28,management,divorced,university.degree,yes,926,yes,yes,telephone,15,feb,146,6,383,9,success,1.6280690818806471,93.19798916257784,-2.660054746818659,2.066522465701997,4799.373704693035,no
41,student,single,primary,no,4669,yes,no,unknown,22,nov,861,7,383,7,unknown,-0.9872306290371644,90.11803536938152,-0.5579756027519167,2.852256187177434,5296.425486482403,no
47,services,single,professional.course,yes,4421,yes,no,telephone,15,jun,129,7,383,8,unknown,-1.0473847941541987,97.72400177852703,-33.65559584515975,2.2889399548379785,4926.3622742831785,no
31,admin.,married,secondary,no,183,yes,no,unknown,14,may,631,2,-1,6,other,-0.9187547383128853,90.29522633961648,-29.664985290166275,1.71895074692606,5992.312732193253,yes
57,technician,married,high.school,no,4455,yes,yes,telephone,16,jul,25,8,383,1,unknown,-0.21472499904078468,96.59418150594391,-34.1925462753825,2.795120629347763,5252.258476581596,no
56,student,single,university.degree,no,126,yes,yes,telephone,12,aug,196,3,383,2,failure,-0.3931135521436979,99.0853912735778,-35.41046113034446,2.7983046455793206,5461.308035561017,yes
55,self-employed,married,professional.course,yes,1069,no,no,cellular,8,nov,930,1,383,6,unknown,1.3702586093368776,93.44474490680807,-39.222700149558804,4.828053759006936,5712.938894160416,yes
45,blue-collar,single,secondary,no,3537,no,yes,cellular,9,aug,954,3,383,0,other,-2.9036566895522418,92.27649170310079,-45.93472380216975,1.9531057228054576,5616.2334032909985,yes
34,student,married,basic.9y,yes,2661,yes,yes,cellular,16,jan,904,8,383,9,other,1.8938183708302425,95.15539825243067,-43.1145684257315,3.245134534250959,5173.794650421071,no
51,student,married,university.degree,yes,3285,yes,no,telephone,20,jul,386,6,383,0,success,-0.6893695856166193,98.20188460025528,-23.09626433843089,0.6013970029363851,4756.025684555424,yes
33,unemployed,divorced,university.degree,no,4658,yes,no,cellular,5,dec,567,6,-1,9,unknown,-2.48659711512859,91.26917871269977,-41.783952291984,4.856620991806816,4517.858957063412,yes
48,admin.,single,primary,no,231,yes,yes,cellular,22,sep,518,4,383,5,other,1.070698161414609,92.44290492472867,-16.445517916133014,3.2296272687473824,5800.233990127351,no
48,admin.,single,university.degree,no,2188,yes,yes,cellular,23,jul,651,4,-1,8,other,2.7456749924045445,93.25964511764295,-32.606353128998656,0.6806854714760239,5932.545816431156,no
39,admin.,single,basic.9y,yes,3880,yes,no,unknown,30,dec,825,7,-1,1,unknown,-0.4426738529564589,93.63043011095354,-5.513244908350593,4.388387780877701,5530.575521674711,yes
57,entrepreneur,divorced,high.school,no,1202,no,yes,cellular,16,sep,535,8,-1,1,failure,1.2598018865660734,93.20916191685289,-39.63181091590603,2.6877733093957854,4529.07328915651,yes
55,entrepreneur,married,primary,no,3781,no,yes,unknown,17,sep,441,5,383,6,other,-1.6730184348880803,92.72965522757015,-37.808987845559344,3.3846280169679135,5140.190944427053,no
22,self-employed,divorced,tertiary,no,3075,no,yes,unknown,5,dec,805,9,383,2,failure,-2.740669122689951,99.56564062797932,-16.759405036042516,2.6271119405008516,5597.341521551334,yes
38,management,single,secondary,no,3230,no,yes,unknown,5,feb,901,4,383,6,failure,2.8380917730517154,96.66167650785384,-49.42506244334816,2.0731711409208198,5291.417421412317,no
27,admin.,married,secondary,no,1737,yes,no,telephone,2,feb,604,5,-1,2,success,2.9925275938979485,98.32243961145221,-25.599611991116312,2.0462882325356295,5666.578095676021,yes
33,blue-collar,single,tertiary,no,5,yes,no,unknown,8,jan,745,1,383,7,failure,-0.45752845415138044,96.83079207218198,-35.97790958900067,1.3720047607302424,5201.417491596639,no
49,student,single,professional.course,no,4390,yes,yes,unknown,28,may,889,8,383,0,failure,-1.3364001522943791,96.65419342695056,-29.819325621560633,1.7391218947554559,5997.579348533685,no
46,blue-collar,single,high.school,yes,1005,yes,yes,telephone,1,may,900,6,383,6,success,-0.34451715269186556,94.96675533735491,-20.586738943983253,4.904867672975873,5477.014216058123,no
38,admin.,single,high.school,no,2987,no,no,unknown,28,sep,406,8,-1,9,other,-1.9990229435242235,91.1318120879353,-35.8974028756778,0.6764023983241368,4840.082568089076,no
51,services,divorced,secondary,no,1149,yes,no,telephone,19,feb,768,2,-1,8,failure,-1.5776957909418101,91.37033036799642,-30.283212014589,0.714088879617355,5760.03653639499,no
29,entrepreneur,married,primary,yes,3123,no,yes,telephone,13,mar,646,8,-1,6,other,2.03872961506294,92.50418705414785,-8.517600201539075,1.608838125614863,5182.773852651784,yes
49,self-employed,single,basic.9y,no,634,no,no,cellular,19,nov,535,3,-1,2,success,0.4050179288389315,94.7112614023363,-33.77669629051394,3.441886033659784,4568.291807206039,yes
27,self-employed,married,high.school,yes,3690,no,no,telephone,23,dec,694,3,383,1,other,0.008176242367888165,90.31545481786246,-1.339028358089159,3.8504558527810877,4565.00601647694,no
58,entrepreneur,single,high.school,yes,2513,no,no,cellular,27,sep,760,9,383,5,success,0.44579211790983164,95.62470799822135,-0.5175227080948872,4.334571227227325,5522.645722374705,no
44,self-employed,married,basic.9y,yes,-892,no,no,cellular,2,may,238,9,-1,3,unknown,0.5003402474523799,94.02210940148618,-5.042413115527964,3.264569556683087,5255.785292255822,yes
53,management,divorced,primary,no,594,no,yes,telephone,1,feb,735,7,383,4,success,-2.668693114648062,95.23924394673404,-1.6024252872198446,2.1389687818733965,4676.696531475146,yes
47,technician,married,high.school,no,2887,yes,no,unknown,18,oct,497,4,-1,2,success,1.8434629335241297,93.89126005902858,-34.31289589242559,2.5729964457276764,5401.086900326253,yes
45,student,single,basic.9y,yes,3013,no,no,telephone,19,jul,979,7,-1,7,unknown,2.4812733177658366,97.89920002923462,-33.34238937900847,1.7107625945227984,4630.012886168751,no
37,admin.,married,primary,yes,4076,no,no,cellular,11,mar,275,5,-1,5,unknown,-2.834936780611997,93.80297256339455,-40.021198829980726,2.620889660970904,5491.863088136756,no
38,self-employed,married,basic.9y,no,3325,yes,no,cellular,5,sep,707,5,-1,0,unknown,1.9831932624803512,90.75079533688822,-5.627855963798488,4.766089740310201,5807.784745785489,yes
37,services,married,secondary,yes,344,no,no,unknown,1,oct,850,2,-1,8,failure,-1.3507479095975936,92.45184584220178,-40.15486977379169,3.3268113066719245,4511.620157987529,yes
50,self-employed,single,basic.9y,yes,3990,yes,yes,unknown,13,jul,931,8,383,1,unknown,2.310024718203609,96.00367904576834,-0.07624564310486903,1.712210442645795,4916.9839205449925,yes
58,admin.,single,primary,yes,3647,yes,no,unknown,22,sep,958,9,-1,4,failure,0.6264692139707755,90.59764236743075,-40.852900699171734,4.2539787181233635,5086.513886165508,no
59,services,divorced,basic.9y,no,-981,no,yes,telephone,10,aug,615,9,-1,7,failure,-2.9408777178598675,90.15906447962242,-26.868561370063475,3.0687499794420345,5458.575131445078,no
39,technician,single,secondary,no,2266,no,no,cellular,5,feb,696,8,383,2,failure,-1.2689467292075056,94.50392596904503,-30.611899026390667,4.314484914747533,4626.742181252863,yes
29,self-employed,married,tertiary,yes,-822,no,yes,cellular,25,apr,436,6,383,2,other,-1.513282825337162,98.62861100895287,-26.67928266645696,1.1121406164827983,5080.493995882863,no
48,management,single,primary,yes,3500,no,yes,telephone,6,aug,296,6,-1,4,failure,-2.2224140331150064,99.01771521276378,-43.59793441680589,2.7345352641137683,4650.3959320063595,yes
42,services,single,secondary,no,573,yes,yes,telephone,8,jun,637,9,383,4,other,-0.7312287758199063,93.76173954870373,-8.820613864871419,1.929646936782176,4686.786771882454,no
25,technician,married,professional.course,no,-746,no,yes,unknown,11,nov,323,3,383,6,success,1.2245761234315458,90.93782936707676,-33.96358720993509,2.288224370661764,4875.592515706498,yes
47,admin.,divorced,basic.9y,no,675,yes,no,cellular,31,jun,702,8,-1,5,unknown,-2.2035585447252988,92.29004858396857,-32.01208402228748,3.0619923769822552,5906.832268286898,no
39,student,divorced,university.degree,yes,2387,no,yes,cellular,22,jan,485,5,-1,4,unknown,-2.5712342785876263,93.4982355296484,-8.452329979748207,1.786969191201756,5045.070249023811,yes
52,self-employed,divorced,professional.course,yes,388,no,no,unknown,16,may,195,6,-1,5,success,1.1845761522061533,91.28561449970134,-6.511027876738254,4.013829810909071,5791.23580010855,yes
33,management,divorced,secondary,yes,4492,yes,no,telephone,20,dec,89,2,-1,7,failure,-2.541334071221979,90.98844428508256,-9.771304864445966,2.7589858981451596,4595.434135710027,no
21,self-employed,single,high.school,no,3311,no,yes,cellular,22,jan,939,5,-1,9,success,-0.9383504317070379,99.90953390070577,-25.223734924237412,4.419653433632098,4828.333272742385,yes
48,self-employed,married,secondary,yes,3305,no,yes,telephone,28,mar,737,4,-1,7,other,-2.469876511198013,93.27853273413642,-25.05864310239094,0.5165461546765958,5174.416948088559,yes
22,student,married,basic.9y,no,4289,yes,no,cellular,8,may,918,6,383,3,other,-0.5094349763314794,97.07741008805712,-31.333500105974633,2.0884013902264638,4881.889192093463,no
20,student,married,high.school,yes,3726,yes,no,cellular,22,jan,216,2,-1,8,success,-0.8071766211605547,95.2845014710838,-40.59831961973606,3.5560832682079053,5693.136425324999,no
43,student,divorced,professional.course,no,-600,no,no,unknown,10,jan,536,5,383,7,failure,1.1421582986802834,97.482957889934,-4.97798785599975,4.31710020733209,5640.609049842654,no
40,management,divorced,basic.9y,no,4836,no,no,cellular,7,jan,220,8,383,2,other,1.9108919266417672,96.08641857911974,-11.496315427245904,1.6959631872716403,5834.500822924994,yes
21,technician,married,professional.course,no,1062,yes,yes,cellular,22,jul,784,3,-1,7,failure,2.392328871639334,90.00015096198793,-46.00482048091949,2.4854809138805063,5372.792328749623,no
21,services,married,secondary,yes,3993,no,no,unknown,28,nov,110,1,383,0,other,-0.2551551178770284,98.53475935225775,-42.03986747678351,0.6443224780151653,4677.8251956811355,no
56,student,single,university.degree,no,1083,no,yes,telephone,16,apr,340,5,383,4,unknown,-2.5512740417807116,96.10540113997502,-21.379207278256462,0.9897957751204896,4568.358003279876,yes
21,blue-collar,divorced,basic.9y,no,177,yes,no,telephone,17,mar,214,7,-1,4,other,-2.2093059201723895,99.42207960671713,-10.789480029544677,4.375215562177751,5736.733996591294,no
22,management,single,secondary,no,977,no,no,unknown,4,aug,31,8,-1,3,unknown,2.9510136595795,96.02614573593866,-10.887718728602032,2.1835744930707848,4976.187721481564,no
22,services,single,secondary,yes,4350,yes,no,unknown,7,jan,109,5,383,6,success,0.19101447474927014,98.31281174984787,-19.375434758483117,3.7775695903682864,5337.2738912712375,no
31,self-employed,married,tertiary,yes,1262,yes,no,cellular,2,nov,711,3,-1,1,other,0.5287931597527717,97.58739899139188,-25.473767833746614,0.8463139872305707,5071.146292924748,no
30,blue-collar,married,university.degree,no,-573,yes,no,cellular,7,nov,412,2,383,4,failure,1.9632276130193214,98.49863960631745,-22.81740066295018,2.5896086003178853,5609.102969237889,no
55,entrepreneur,divorced,basic.9y,yes,4530,no,yes,telephone,19,aug,735,1,-1,6,success,-0.8159149323195134,99.97959351290086,-20.661952648906546,2.9556406590565705,4564.0895800074195,yes
48,management,single,secondary,yes,1321,no,yes,telephone,4,mar,530,7,383,8,success,2.538037505425905,94.16441732803946,-43.24702972574913,1.464196877302952,5524.432577836898,no
20,unemployed,single,primary,yes,3679,yes,no,telephone,26,jul,603,2,-1,8,unknown,0.9357248292180018,95.12569791458613,-0.5794994636056785,2.5482297297841368,5997.516946768286,no
31,self-employed,single,high.school,yes,1415,yes,no,telephone,19,oct,736,2,383,3,failure,-0.5742778065272196,96.49038025260789,-31.539915046894922,3.046439822208078,4801.33621460907,yes
39,services,married,professional.course,yes,749,no,no,telephone,11,feb,435,3,-1,4,failure,2.7896147131598603,94.62167160108905,-14.214807356538714,3.959893173998546,4731.860664075094,no
50,unemployed,married,professional.course,no,1540,yes,no,cellular,25,may,434,2,-1,2,success,-2.8512580659791045,90.83281613947581,-12.660749671952118,4.853704172534832,5320.576321514325,yes
50,student,divorced,professional.course,no,4235,yes,no,unknown,14,oct,527,2,-1,6,other,2.646621384234294,95.60476248396638,-21.24065273981548,3.5284685605089168,4637.723651683818,no
39,student,divorced,tertiary,no,2609,no,no,telephone,28,jul,711,2,-1,1,unknown,2.7989752103552767,94.99376892593556,-21.78957877579447,2.266394087156547,5261.503968981738,yes
55,unemployed,single,basic.9y,yes,4556,no,yes,cellular,23,dec,612,1,383,9,unknown,-1.5173625521005514,91.96323490779767,-1.8647986698157197,0.8661820584843368,5073.813980412585,yes
43,entrepreneur,single,basic.9y,yes,1154,yes,no,telephone,18,may,373,7,-1,2,other,-1.7618581031817844,93.81435438735261,-45.27310044683691,1.417444388508084,5228.14603191971,no
54,entrepreneur,single,professional.course,no,2858,no,no,cellular,18,oct,649,6,-1,4,unknown,2.346452128138946,92.11587890147935,-46.627014834617185,3.5152669433090566,5605.050552135395,no
48,services,single,university.degree,yes,1847,no,no,cellular,26,apr,391,2,383,6,success,-2.6441335393817402,93.2357975751958,-38.910218869125266,4.374438417443617,5906.126125708419,no
33,management,married,high.school,no,849,no,no,cellular,26,mar,126,3,383,3,failure,-2.0980318291825024,91.54038821216564,-4.14143543967824,4.454809343623778,5480.243902176936,yes
39,unemployed,married,secondary,no,89,no,no,cellular,15,jul,697,9,-1,5,other,1.9265340250613852,99.33839139425568,-27.7444691028126,3.3347264350484895,4708.16597243352,yes
49,entrepreneur,single,professional.course,yes,3992,yes,yes,telephone,23,oct,487,8,383,6,failure,2.1370276625608886,97.48194010885918,-10.903509215010068,3.0089477494515524,5056.563941991486,yes
30,self-employed,divorced,university.degree,no,4029,no,yes,telephone,18,sep,952,5,-1,7,unknown,1.9255821279109675,95.06306919378648,-4.383885619569348,0.921313693443329,4947.73382846935,yes
25,management,single,secondary,yes,216,no,yes,unknown,21,aug,538,1,-1,4,unknown,-1.0869552750538536,94.03562872338422,-41.76506167981634,0.8437928079090623,4747.591865143052,yes
59,admin.,single,secondary,no,4143,no,yes,unknown,16,jun,427,6,383,5,failure,1.8005753616108375,91.89180175387257,-17.074665815421888,4.126696030121772,5389.268416928984,yes
20,unemployed,single,university.degree,no,3709,yes,no,telephone,1,apr,358,7,-1,9,success,2.5012725723829323,92.25237533830217,-16.114127494950075,4.3304396775270355,5951.7328109609625,no
38,services,divorced,basic.9y,yes,2051,yes,no,unknown,16,oct,931,6,-1,0,other,-1.889388892488372,94.47996088747206,-5.519738886637555,2.3310978895874275,5210.136599038766,yes
29,admin.,single,professional.course,yes,-38,yes,no,unknown,8,may,793,8,-1,7,success,-2.1675925429230123,93.12307633722045,-30.61757686203959,4.5258529145999224,4552.351965405529,yes
35,management,divorced,secondary,yes,1756,no,yes,cellular,2,nov,664,7,-1,8,failure,1.16871619431544,98.80393633894265,-16.98815161910821,4.721324954915249,5080.973262521733,no
